sex	decade	pct	name
F	1880	0.003	Mora
F	1880	0.002	Ninnie
F	1880	0.007	Odie
F	1880	0.001	Pink
F	1880	0.002	Rettie
F	1880	0.002	Rozella
F	1880	0.003	Sofia
F	1880	0.007	Sybil
F	1880	0.002	Sylvania
F	1880	0.003	Tilla
F	1880	0.009	Ursula
F	1880	0.008	Veda
F	1880	0.002	Zaida
F	1880	0.003	Zenobia
F	1880	0.004	Aggie
F	1880	0.006	Aletha
F	1880	0.004	Andrea
F	1880	0.001	Andrew
F	1880	0.002	Ason
F	1880	0.004	Bina
F	1880	0.002	Celesta
F	1880	0.006	Charlie
F	1880	0.001	Chloie
F	1880	0.005	Christie
F	1880	0.001	Corinna
F	1880	0.002	Donia
F	1880	0.001	Earl
F	1880	0.002	Elodie
F	1880	0.002	Epsie
F	1880	0.002	Eugene
F	1880	0.006	Eulah
F	1880	0.001	Exa
F	1880	0.008	Gail
F	1880	0.001	Georgine
F	1880	0.003	Gretta
F	1880	0.005	Henriette
F	1880	0.004	Jeffie
F	1880	0.004	Jemima
F	1880	0.005	Jo
F	1880	0.005	Johnie
F	1880	0.007	Josefa
F	1880	0.003	Juliana
F	1880	0.002	Katharyn
F	1880	0.001	Lannie
F	1880	0.005	Lavada
F	1880	0.003	Leonore
F	1880	0.002	Levina
F	1880	0.004	Libby
F	1880	0.003	Lilie
F	1880	0.001	Louanna
F	1880	0.003	Mabell
F	1880	0.008	Madeleine
F	1880	0.003	Marinda
F	1880	0.001	Mila
F	1880	0.005	Neta
F	1880	0.002	Orlena
F	1880	0.004	Ova
F	1880	0.004	Ozella
F	1880	0.004	Ressie
F	1880	0.003	Rosena
F	1880	0.003	Rosey
F	1880	0.001	Senora
F	1880	0.002	Siddie
F	1880	0.002	Susana
F	1880	0.003	Susanne
F	1880	0.002	Texanna
F	1880	0.001	Tiney
F	1880	0.001	Tinie
F	1880	0.004	Tiny
F	1880	0.002	Vernon
F	1880	0.012	Verda
F	1880	0.004	Attie
F	1880	0.007	Gretchen
F	1880	0.004	Hermina
F	1880	0.004	Nelly
F	1880	0.004	Eller
F	1880	0.004	Hetty
F	1880	0.005	Luetta
F	1880	0.003	Pennie
F	1880	0.006	Rosemary
F	1880	0.001	Beckie
F	1880	0.002	Buna
F	1880	0.002	Caldonia
F	1880	0.002	Candace
F	1880	0.002	Edla
F	1880	0.003	Eleonora
F	1880	0.004	Elfrieda
F	1880	0.006	Florrie
F	1880	0.004	Jodie
F	1880	0.004	Luisa
F	1880	0.004	Myrtis
F	1880	0.003	Trudie
F	1880	0.002	Agusta
F	1880	0.003	Alphonsine
F	1880	0.001	Cary
F	1880	0.004	Dellie
F	1880	0.003	Delpha
F	1880	0.003	Gene
F	1880	0.004	Joyce
F	1880	0.001	Kathyrn
F	1880	0.005	Loretto
F	1880	0.001	Lucindy
F	1880	0.007	Maybell
F	1880	0.004	Odile
F	1880	0.004	Orah
F	1880	0.002	Prudie
F	1880	0.009	Rhea
F	1880	0.001	Rinda
F	1880	0.004	Rosy
F	1880	0.005	Roxy
F	1880	0.004	Sarrah
F	1880	0.003	Susannah
F	1880	0.002	Tula
F	1880	0.001	Alwina
F	1880	0.004	Annabell
F	1880	0.001	Arah
F	1880	0.005	Bernadine
F	1880	0.003	Buena
F	1880	0.004	Capitola
F	1880	0.002	Cathern
F	1880	0.002	Christiana
F	1880	0.008	Clora
F	1880	0.003	Dana
F	1880	0.006	Eileen
F	1880	0.003	Eura
F	1880	0.001	Hennie
F	1880	0.003	Henretta
F	1880	0.001	Ivie
F	1880	0.005	Jeanie
F	1880	0.003	Justina
F	1880	0.001	Leaner
F	1880	0.003	Leonia
F	1880	0.006	Lorraine
F	1880	0.004	Macie
F	1880	0.002	Mahalie
F	1880	0.002	Marry
F	1880	0.005	Novella
F	1880	0.004	Olevia
F	1880	0.003	Philomene
F	1880	0.002	Salina
F	1880	0.001	Sinda
F	1880	0.005	Tinnie
F	1880	0.002	Vashti
F	1880	0.005	Vella
F	1880	0.002	Verne
F	1880	0.004	Veva
F	1880	0.003	Zita
F	1880	0.004	Albert
F	1880	0.003	Albertha
F	1880	0.001	Alexina
F	1880	0.002	Altie
F	1880	0.004	Anabel
F	1880	0.002	Anie
F	1880	0.003	Atha
F	1880	0.004	Beaulah
F	1880	0.001	Blossom
F	1880	0.005	Cara
F	1880	0.003	Carmela
F	1880	0.006	Cathryn
F	1880	0.002	Charlottie
F	1880	0.001	Denise
F	1880	0.001	Dezzie
F	1880	0.001	Dorthea
F	1880	0.005	Edward
F	1880	0.002	Eleonore
F	1880	0.005	Fairy
F	1880	0.001	Fannye
F	1880	0.001	Franc
F	1880	0.006	Francisca
F	1880	0.005	Helga
F	1880	0.002	Iza
F	1880	0.001	Jeanetta
F	1880	0.003	Jeannie
F	1880	0.004	Laurie
F	1880	0.001	Lisette
F	1880	0.001	Loda
F	1880	0.001	Lorenza
F	1880	0.001	Luda
F	1880	0.001	Lynda
F	1880	0.001	Marget
F	1880	0.001	Mariam
F	1880	0.001	Nanna
F	1880	0.001	Olena
F	1880	0.001	Penny
F	1880	0.003	Pheobe
F	1880	0.001	Portia
F	1880	0.002	Roxana
F	1880	0.006	Sadye
F	1880	0.002	Savilla
F	1880	0.002	Shellie
F	1880	0.001	Sibbie
F	1880	0.003	Thekla
F	1880	0.001	Vinia
F	1880	0.004	Vira
F	1880	0.001	Willia
F	1880	0.002	Zana
F	1880	0.001	Zilla
F	1880	0.003	Laurel
F	1880	0.005	Lelar
F	1880	0.002	Matilde
F	1880	0.001	Simona
F	1880	0.004	Thora
F	1880	0.003	Angelita
F	1880	0.004	Berenice
F	1880	0.003	Cleora
F	1880	0.004	Dagmar
F	1880	0.002	Dina
F	1880	0.003	Ema
F	1880	0.005	Florine
F	1880	0.004	Loraine
F	1880	0.003	Maida
F	1880	0.003	Missie
F	1880	0.003	Arline
F	1880	0.001	Beatrix
F	1880	0.004	Delta
F	1880	0.001	Dorathea
F	1880	0.002	Elenor
F	1880	0.002	Ellis
F	1880	0.002	Gertha
F	1880	0.001	Lesta
F	1880	0.002	Orrie
F	1880	0.001	Rebekah
F	1880	0.006	Rossie
F	1880	0.002	Amalie
F	1880	0.003	Ammie
F	1880	0.002	Arlena
F	1880	0.004	Avie
F	1880	0.002	Bee
F	1880	0.001	Carlie
F	1880	0.002	Cena
F	1880	0.002	David
F	1880	0.003	Dot
F	1880	0.001	Earlie
F	1880	0.003	Elfie
F	1880	0.002	Ermine
F	1880	0.001	Francisquita
F	1880	0.002	Georgeanna
F	1880	0.001	Glendora
F	1880	0.004	Leontine
F	1880	0.003	Leva
F	1880	0.002	Litha
F	1880	0.001	Luberta
F	1880	0.002	Marianna
F	1880	0.003	Parlee
F	1880	0.002	Sister
F	1880	0.002	Thresa
F	1880	0.001	Tom
F	1880	0.001	Alene
F	1880	0.002	Alverda
F	1880	0.003	Antonette
F	1880	0.001	Arkie
F	1880	0.001	Arletta
F	1880	0.005	Arlie
F	1880	0.002	Bea
F	1880	0.002	Bert
F	1880	0.001	Bettye
F	1880	0.004	Bobbie
F	1880	0.002	Cloe
F	1880	0.001	Corene
F	1880	0.001	Elberta
F	1880	0.002	Elna
F	1880	0.002	Ether
F	1880	0.003	Frederica
F	1880	0.004	Hellen
F	1880	0.001	Ines
F	1880	0.001	Ivey
F	1880	0.001	Junia
F	1880	0.002	Lassie
F	1880	0.004	Lockie
F	1880	0.001	Lossie
F	1880	0.002	Lovey
F	1880	0.001	Mattye
F	1880	0.001	Melina
F	1880	0.001	Merta
F	1880	0.001	Mida
F	1880	0.001	Necie
F	1880	0.001	Nezzie
F	1880	0.004	Norine
F	1880	0.002	Octavie
F	1880	0.001	Orie
F	1880	0.001	Otie
F	1880	0.002	Pernie
F	1880	0.001	Pricilla
F	1880	0.001	Refugia
F	1880	0.001	Reva
F	1880	0.005	Roma
F	1880	0.001	Sedonia
F	1880	0.002	Senie
F	1880	0.005	Vergie
F	1880	0.003	Zelia
F	1880	0.003	Crystal
F	1880	0.005	Rubie
F	1880	0.001	Milly
F	1880	0.003	Pluma
F	1880	0.001	Ruie
F	1880	0.002	Cleva
F	1880	0.002	Gennie
F	1880	0.004	Maxie
F	1880	0.003	Vennie
F	1880	0.004	Zettie
F	1880	0.001	Clevie
F	1880	0.003	Delma
F	1880	0.004	Ferne
F	1880	0.004	Golden
F	1880	0.002	Maebelle
F	1880	0.002	Maxine
F	1880	0.002	Pearly
F	1880	0.003	Savanah
F	1880	0.002	Valerie
F	1880	0.002	Violetta
F	1880	0.004	Adelina
F	1880	0.001	Alzina
F	1880	0.001	Annice
F	1880	0.001	Arta
F	1880	0.002	Beda
F	1880	0.001	Clarabelle
F	1880	0.001	Delfina
F	1880	0.001	Fleda
F	1880	0.003	Garnet
F	1880	0.004	Goldia
F	1880	0.001	Grover
F	1880	0.001	Laila
F	1880	0.001	Leala
F	1880	0.002	Lilah
F	1880	0.001	Lyla
F	1880	0.002	Naoma
F	1880	0.001	Nealy
F	1880	0.001	Olivine
F	1880	0.001	Rutha
F	1880	0.001	Sussie
F	1880	0.001	Theodocia
F	1880	0.004	Tracy
F	1880	0.001	Trinidad
F	1880	0.002	Vassie
F	1880	0.001	Zina
F	1880	0.001	Aurore
F	1880	0.006	Beth
F	1880	0.001	Channie
F	1880	0.001	Cyntha
F	1880	0.001	Dean
F	1880	0.001	Dennie
F	1880	0.004	Freida
F	1880	0.002	Izetta
F	1880	0.002	Kathern
F	1880	0.002	Lady
F	1880	0.003	Lala
F	1880	0.002	Lilia
F	1880	0.002	Mozelle
F	1880	0.004	Patricia
F	1880	0.002	Persis
F	1880	0.002	Retha
F	1880	0.002	Silvia
F	1880	0.001	Tacy
F	1880	0.001	Teckla
F	1880	0.002	Vicie
F	1880	0.001	Allice
F	1880	0.001	Almeta
F	1880	0.003	Betsey
F	1880	0.001	Bitha
F	1880	0.001	Byrde
F	1880	0.001	Camelia
F	1880	0.001	Darthula
F	1880	0.001	Eathel
F	1880	0.002	Elia
F	1880	0.001	Else
F	1880	0.001	Elzie
F	1880	0.001	Ethie
F	1880	0.001	Fleeta
F	1880	0.002	Glen
F	1880	0.002	Herma
F	1880	0.001	Hila
F	1880	0.001	Jamie
F	1880	0.001	Janey
F	1880	0.001	Jess
F	1880	0.003	Margarete
F	1880	0.004	Margaretha
F	1880	0.001	Martie
F	1880	0.001	Minie
F	1880	0.002	Monnie
F	1880	0.003	Mossie
F	1880	0.003	Myrle
F	1880	0.002	Nelda
F	1880	0.001	Olinda
F	1880	0.002	Oline
F	1880	0.002	Oliva
F	1880	0.001	Ovie
F	1880	0.001	Parthena
F	1880	0.001	Paul
F	1880	0.001	Ralph
F	1880	0.001	Rina
F	1880	0.004	Signe
F	1880	0.002	Vinie
F	1880	0.001	Weltha
F	1880	0.003	Clotilde
F	1880	0.004	Nova
F	1880	0.002	Myrna
F	1880	0.002	Medora
F	1880	0.002	Valentine
F	1880	0.001	Elmer
F	1880	0.003	Eulalie
F	1880	0.002	Hildur
F	1880	0.002	Imo
F	1880	0.004	Joy
F	1880	0.002	Ragna
F	1880	0.002	Santos
F	1880	0.001	Emmy
F	1880	0.002	Hildegarde
F	1880	0.002	Octa
F	1880	0.001	Ama
F	1880	0.001	Aurilla
F	1880	0.003	Beula
F	1880	0.002	Euna
F	1880	0.002	Laverne
F	1880	0.004	Lera
F	1880	0.002	Macy
F	1880	0.001	Margrett
F	1880	0.003	Montie
F	1880	0.001	Agness
F	1880	0.002	Clella
F	1880	0.001	Cornie
F	1880	0.001	Dorthy
F	1880	0.001	Dosia
F	1880	0.003	Dulcie
F	1880	0.002	Emaline
F	1880	0.002	Enid
F	1880	0.002	Enola
F	1880	0.001	Essa
F	1880	0.001	Evelena
F	1880	0.001	Genoveva
F	1880	0.003	Greta
F	1880	0.001	Ica
F	1880	0.001	Ilma
F	1880	0.002	Kay
F	1880	0.002	Lalla
F	1880	0.002	Lana
F	1880	0.001	Leonor
F	1880	0.001	Lorna
F	1880	0.001	Malisa
F	1880	0.001	Pearley
F	1880	0.001	Venia
F	1880	0.003	Villa
F	1880	0.001	Virgia
F	1880	0.001	Alcie
F	1880	0.001	Anice
F	1880	0.001	Axie
F	1880	0.001	Belvia
F	1880	0.003	Carl
F	1880	0.001	China
F	1880	0.001	Chlora
F	1880	0.001	Cleta
F	1880	0.001	Coila
F	1880	0.001	Dannie
F	1880	0.001	Ermina
F	1880	0.002	Filomena
F	1880	0.001	Floss
F	1880	0.003	Floyd
F	1880	0.001	Francies
F	1880	0.001	Gertude
F	1880	0.001	Isadore
F	1880	0.002	Judie
F	1880	0.001	Lupe
F	1880	0.002	Maie
F	1880	0.001	Mandie
F	1880	0.002	Margretta
F	1880	0.002	Minnette
F	1880	0.002	Neoma
F	1880	0.003	Orra
F	1880	0.001	Pairlee
F	1880	0.001	Rene
F	1880	0.001	Rittie
F	1880	0.001	Rosabelle
F	1880	0.002	Roy
F	1880	0.001	Vernia
F	1880	0.002	Manuelita
F	1880	0.002	Ima
F	1880	0.003	Billie
F	1880	0.001	Clytie
F	1880	0.003	Hertha
F	1880	0.002	Melanie
F	1880	0.001	Metha
F	1880	0.002	Richard
F	1880	0.003	Sigrid
F	1880	0.001	Sydney
F	1880	0.001	Amelie
F	1880	0.001	Berniece
F	1880	0.001	Betha
F	1880	0.001	Florie
F	1880	0.001	Hilah
F	1880	0.002	Isla
F	1880	0.001	Lethia
F	1880	0.001	Lexie
F	1880	0.001	Louisiana
F	1880	0.002	Rubye
F	1880	0.002	Zelpha
F	1880	0.001	Angele
F	1880	0.001	Cattie
F	1880	0.001	Clemence
F	1880	0.002	Daphne
F	1880	0.001	Eloisa
F	1880	0.001	Emogene
F	1880	0.001	Georgetta
F	1880	0.002	Hollie
F	1880	0.001	Ingeborg
F	1880	0.001	Lear
F	1880	0.001	Lester
F	1880	0.002	Lu
F	1880	0.001	Maranda
F	1880	0.001	Marina
F	1880	0.001	Olla
F	1880	0.002	Oral
F	1880	0.001	Percy
F	1880	0.001	Sylva
F	1880	0.001	Texana
F	1880	0.001	Tisha
F	1880	0.001	Yvonne
F	1880	0.001	Almyra
F	1880	0.001	Amma
F	1880	0.001	Chaney
F	1880	0.001	Chattie
F	1880	0.001	Christian
F	1880	0.001	Cindy
F	1880	0.001	Dola
F	1880	0.001	Elida
F	1880	0.001	Eppie
F	1880	0.002	Ernest
F	1880	0.003	Gay
F	1880	0.001	Gaynell
F	1880	0.001	Gustie
F	1880	0.001	Ivory
F	1880	0.002	Jule
F	1880	0.001	Lulah
F	1880	0.001	Luz
F	1880	0.001	Marianne
F	1880	0.001	Marybelle
F	1880	0.001	Medie
F	1880	0.002	Noma
F	1880	0.001	Olivette
F	1880	0.001	Onnie
F	1880	0.001	Oscar
F	1880	0.001	Peggie
F	1880	0.002	Perle
F	1880	0.001	Trannie
F	1880	0.001	Treva
F	1880	0.001	Unknown
F	1880	0.001	Versa
F	1880	0.001	Violette
F	1880	0.001	Vollie
F	1880	0.002	Verlie
F	1880	0.001	Gunda
F	1880	0.002	Audra
F	1880	0.001	Orelia
F	1880	0.001	Carlota
F	1880	0.001	Lurline
F	1880	0.001	Opha
F	1880	0.002	Ura
F	1880	0.001	Alwine
F	1880	0.001	Carmelita
F	1880	0.001	Clemma
F	1880	0.001	Dale
F	1880	0.002	Hazle
F	1880	0.002	Marjory
F	1880	0.002	Nadine
F	1880	0.001	Nonnie
F	1880	0.001	Ouida
F	1880	0.001	Wealthy
F	1880	0.001	Carrye
F	1880	0.001	Elfreda
F	1880	0.001	Evah
F	1880	0.002	Gerda
F	1880	0.002	Gregoria
F	1880	0.001	Jetta
F	1880	0.001	Josefina
F	1880	0.001	Mada
F	1880	0.001	Otha
F	1880	0.001	Rafaela
F	1880	0.001	Thirza
F	1880	0.001	Tomasa
F	1880	0.001	Tura
F	1880	0.001	Alline
F	1880	0.001	Archie
F	1880	0.001	Auda
F	1880	0.001	Delina
F	1880	0.001	Ela
F	1880	0.001	Elenore
F	1880	0.001	Elinore
F	1880	0.001	Forrest
F	1880	0.001	Howard
F	1880	0.001	Launa
F	1880	0.001	Luvina
F	1880	0.001	Malissia
F	1880	0.001	Mira
F	1880	0.001	Myrl
F	1880	0.001	Otillie
F	1880	0.002	Pallie
F	1880	0.001	Romaine
F	1880	0.001	Sidonia
F	1880	0.001	Vara
F	1880	0.001	Venus
F	1880	0.001	Vernice
F	1880	0.001	Verta
F	1880	0.002	Ebba
F	1880	0.001	Arlene
F	1880	0.001	Dellia
F	1880	0.001	Milda
F	1880	0.001	Neola
F	1880	0.001	Zennie
F	1880	0.001	Allena
F	1880	0.001	Alvie
F	1880	0.001	Azzie
F	1880	0.001	Bannie
F	1880	0.001	Beadie
F	1880	0.001	Cannie
F	1880	0.001	Carie
F	1880	0.001	Chrissie
F	1880	0.001	Cornelius
F	1880	0.001	Dassie
F	1880	0.001	Inda
F	1880	0.001	Josefita
F	1880	0.001	Lonia
F	1880	0.001	Lurena
F	1880	0.001	Lydie
F	1880	0.001	Lyle
F	1880	0.001	Rosalind
F	1880	0.001	Sallye
F	1880	0.001	Simmie
F	1880	0.001	Valley
F	1880	0.001	Vonnie
F	1880	0.001	Antha
F	1880	0.001	Chessie
F	1880	0.001	Christene
F	1880	0.001	Ellena
F	1880	0.001	Ilo
F	1880	0.001	Lidia
F	1880	0.001	Lita
F	1880	0.001	Nicie
F	1880	0.001	Velva
F	1880	0.001	Vita
F	1880	0.001	Dallie
F	1880	0.001	Elba
F	1880	0.001	Erin
F	1880	0.001	Ever
F	1880	0.001	Evia
F	1880	0.001	Florene
F	1880	0.001	Hedvig
F	1880	0.001	Inger
F	1880	0.001	Leathie
F	1880	0.001	Mariana
F	1880	0.001	Otillia
F	1880	0.001	Ozie
F	1880	0.001	Parrie
F	1880	0.001	Patti
F	1880	0.001	Sam
F	1880	0.001	Garnett
F	1880	0.001	Cressie
F	1880	0.001	Erla
F	1880	0.001	Marvel
F	1880	0.001	Noemie
F	1880	0.001	Elgie
F	1880	0.001	Zela
F	1880	0.001	Adelene
F	1880	0.001	Ader
F	1880	0.001	Armina
F	1880	0.001	Ary
F	1880	0.001	Ben
F	1880	0.001	Delcie
F	1880	0.001	Edrie
F	1880	0.001	Elsia
F	1880	0.001	Jessamine
F	1880	0.001	Lattie
F	1880	0.001	Laverna
F	1880	0.001	Nannette
F	1880	0.001	Odell
F	1880	0.001	Othella
F	1880	0.001	Renee
F	1880	0.001	Sweetie
F	1880	0.001	Tekla
F	1880	0.001	Vista
F	1890	5.903	Mary
F	1890	2.487	Anna
F	1890	1.525	Elizabeth
F	1890	1.708	Margaret
F	1890	1.290	Emma
F	1890	1.456	Florence
F	1890	1.416	Ethel
F	1890	1.108	Minnie
F	1890	1.147	Clara
F	1890	1.131	Bertha
F	1890	1.099	Bessie
F	1890	1.702	Helen
F	1890	1.071	Grace
F	1890	1.099	Alice
F	1890	1.041	Annie
F	1890	0.955	Ida
F	1890	0.990	Mabel
F	1890	1.083	Edna
F	1890	1.085	Lillian
F	1890	0.778	Nellie
F	1890	0.772	Sarah
F	1890	0.874	Martha
F	1890	0.768	Ella
F	1890	0.858	Pearl
F	1890	0.951	Rose
F	1890	0.896	Gertrude
F	1890	0.740	Laura
F	1890	1.164	Marie
F	1890	0.643	Carrie
F	1890	0.794	Edith
F	1890	0.683	Louise
F	1890	0.741	Eva
F	1890	0.814	Frances
F	1890	0.798	Myrtle
F	1890	0.634	Lillie
F	1890	0.580	Cora
F	1890	0.907	Hazel
F	1890	0.581	Hattie
F	1890	0.509	Maude
F	1890	0.605	Julia
F	1890	0.535	Jennie
F	1890	0.560	Mattie
F	1890	0.534	Jessie
F	1890	0.653	Catherine
F	1890	0.737	Elsie
F	1890	1.479	Ruth
F	1890	0.562	Lena
F	1890	0.461	Lula
F	1890	0.561	Josephine
F	1890	0.649	Agnes
F	1890	0.467	Ada
F	1890	0.446	Fannie
F	1890	0.465	Lucy
F	1890	0.454	Mamie
F	1890	0.489	Blanche
F	1890	0.441	Stella
F	1890	0.503	Alma
F	1890	0.491	Mae
F	1890	0.423	Katherine
F	1890	0.613	Irene
F	1890	0.387	Maggie
F	1890	0.391	Dora
F	1890	0.373	Nora
F	1890	0.355	Rosa
F	1890	0.310	May
F	1890	0.313	Effie
F	1890	0.294	Nettie
F	1890	0.422	Viola
F	1890	0.333	Sadie
F	1890	0.335	Ellen
F	1890	0.621	Mildred
F	1890	0.289	Della
F	1890	0.294	Susie
F	1890	0.250	Lizzie
F	1890	0.663	Esther
F	1890	0.281	Daisy
F	1890	0.320	Willie
F	1890	0.267	Lydia
F	1890	0.305	Beulah
F	1890	0.251	Sallie
F	1890	0.392	Ruby
F	1890	0.613	Gladys
F	1890	0.245	Georgia
F	1890	0.241	Nancy
F	1890	0.245	Flora
F	1890	0.246	Emily
F	1890	0.233	Katie
F	1890	0.248	Lottie
F	1890	0.257	Olive
F	1890	0.299	Pauline
F	1890	0.254	Kathryn
F	1890	0.209	Addie
F	1890	0.488	Dorothy
F	1890	0.203	Caroline
F	1890	0.210	Etta
F	1890	0.287	Marguerite
F	1890	0.148	Maud
F	1890	0.338	Beatrice
F	1890	0.215	Charlotte
F	1890	0.264	Virginia
F	1890	0.213	Theresa
F	1890	0.188	Harriet
F	1890	0.287	Vera
F	1890	0.174	Amanda
F	1890	0.192	Ollie
F	1890	0.329	Marion
F	1890	0.165	Rebecca
F	1890	0.175	Jane
F	1890	0.168	Amelia
F	1890	0.182	Henrietta
F	1890	0.120	Lulu
F	1890	0.162	Nannie
F	1890	0.185	Iva
F	1890	0.174	Ora
F	1890	0.163	Susan
F	1890	0.135	Kate
F	1890	0.214	Eleanor
F	1890	0.162	Mollie
F	1890	0.190	Lola
F	1890	0.229	Leona
F	1890	0.211	Ann
F	1890	0.143	Estella
F	1890	0.190	Anne
F	1890	0.148	Rachel
F	1890	0.254	Evelyn
F	1890	0.152	Nina
F	1890	0.113	Belle
F	1890	0.213	Hilda
F	1890	0.175	Lela
F	1890	0.119	Augusta
F	1890	0.166	Inez
F	1890	0.123	Eliza
F	1890	0.146	Matilda
F	1890	0.157	Estelle
F	1890	0.137	Amy
F	1890	0.136	Hannah
F	1890	0.140	Sara
F	1890	0.138	Essie
F	1890	0.157	Goldie
F	1890	0.147	Eula
F	1890	0.143	Mable
F	1890	0.129	Maria
F	1890	0.094	Mayme
F	1890	0.114	Sophia
F	1890	0.137	Verna
F	1890	0.105	Josie
F	1890	0.125	Barbara
F	1890	0.230	Lucille
F	1890	0.119	Ola
F	1890	0.131	Rosie
F	1890	0.126	Alta
F	1890	0.130	Flossie
F	1890	0.096	Callie
F	1890	0.105	Allie
F	1890	0.184	Bernice
F	1890	0.152	Loretta
F	1890	0.135	Olga
F	1890	0.136	Sylvia
F	1890	0.112	Victoria
F	1890	0.096	Nell
F	1890	0.115	Christine
F	1890	0.102	Janie
F	1890	0.131	Genevieve
F	1890	0.144	Betty
F	1890	0.108	Ina
F	1890	0.146	Eunice
F	1890	0.090	Tillie
F	1890	0.109	Sophie
F	1890	0.107	Celia
F	1890	0.088	Millie
F	1890	0.103	Winifred
F	1890	0.084	Delia
F	1890	0.125	Frieda
F	1890	0.088	Rena
F	1890	0.097	Luella
F	1890	0.138	Violet
F	1890	0.143	Marjorie
F	1890	0.145	Lois
F	1890	0.073	Birdie
F	1890	0.057	Louisa
F	1890	0.096	Winnie
F	1890	0.105	Alberta
F	1890	0.093	Selma
F	1890	0.075	Leah
F	1890	0.086	Elva
F	1890	0.092	Isabel
F	1890	0.108	Jean
F	1890	0.075	Bertie
F	1890	0.085	Isabelle
F	1890	0.069	Bess
F	1890	0.108	Irma
F	1890	0.071	Leila
F	1890	0.075	Sally
F	1890	0.082	Virgie
F	1890	0.076	Adeline
F	1890	0.109	Lucile
F	1890	0.062	Hulda
F	1890	0.051	Nelle
F	1890	0.051	Abbie
F	1890	0.057	Christina
F	1890	0.060	Mathilda
F	1890	0.061	Rhoda
F	1890	0.067	Lelia
F	1890	0.061	Bettie
F	1890	0.085	Erma
F	1890	0.063	Roxie
F	1890	0.085	Norma
F	1890	0.067	Adele
F	1890	0.059	Myra
F	1890	0.058	Lou
F	1890	0.080	Cecelia
F	1890	0.070	Dollie
F	1890	0.070	Lora
F	1890	0.068	Jeanette
F	1890	0.103	Freda
F	1890	0.068	Gussie
F	1890	0.063	Carolyn
F	1890	0.060	Cornelia
F	1890	0.093	Naomi
F	1890	0.051	Gertie
F	1890	0.059	Hallie
F	1890	0.075	Lila
F	1890	0.060	Sue
F	1890	0.087	Fern
F	1890	0.063	Hester
F	1890	0.058	Katharine
F	1890	0.050	Meta
F	1890	0.054	Harriett
F	1890	0.061	Regina
F	1890	0.075	Geneva
F	1890	0.098	Marian
F	1890	0.043	Lura
F	1890	0.071	Teresa
F	1890	0.061	Elma
F	1890	0.062	Johanna
F	1890	0.053	Zella
F	1890	0.054	Maudie
F	1890	0.054	Elsa
F	1890	0.087	Kathleen
F	1890	0.050	Lilly
F	1890	0.090	Vivian
F	1890	0.059	Adelaide
F	1890	0.045	Corinne
F	1890	0.047	Dessie
F	1890	0.050	Lenora
F	1890	0.049	Francis
F	1890	0.047	Lucinda
F	1890	0.052	Helena
F	1890	0.052	Madge
F	1890	0.053	Fay
F	1890	0.058	Jeannette
F	1890	0.060	Bonnie
F	1890	0.046	Wilhelmina
F	1890	0.046	Lettie
F	1890	0.044	Lily
F	1890	0.101	Madeline
F	1890	0.094	Velma
F	1890	0.042	Claudia
F	1890	0.045	Mina
F	1890	0.054	Hettie
F	1890	0.056	Leola
F	1890	0.068	Cecilia
F	1890	0.041	Isabella
F	1890	0.050	Roberta
F	1890	0.063	Juanita
F	1890	0.052	Letha
F	1890	0.035	Minerva
F	1890	0.105	Doris
F	1890	0.042	Dovie
F	1890	0.043	Audrey
F	1890	0.049	Olivia
F	1890	0.039	Fanny
F	1890	0.041	Eugenia
F	1890	0.039	Linnie
F	1890	0.063	Miriam
F	1890	0.030	Georgie
F	1890	0.048	Lorena
F	1890	0.061	Veronica
F	1890	0.052	Cleo
F	1890	0.044	Alvina
F	1890	0.075	Opal
F	1890	0.032	Cynthia
F	1890	0.045	Lessie
F	1890	0.047	Margie
F	1890	0.042	Pearlie
F	1890	0.041	Elnora
F	1890	0.040	Janet
F	1890	0.051	Neva
F	1890	0.038	Phoebe
F	1890	0.038	Mittie
F	1890	0.046	Claire
F	1890	0.034	Myrtie
F	1890	0.035	Nona
F	1890	0.051	Cecile
F	1890	0.040	Erna
F	1890	0.037	Angeline
F	1890	0.031	Lida
F	1890	0.042	Gracie
F	1890	0.033	Lona
F	1890	0.035	Orpha
F	1890	0.054	Anita
F	1890	0.031	Artie
F	1890	0.036	Cassie
F	1890	0.034	Emilie
F	1890	0.031	Ernestine
F	1890	0.031	Floy
F	1890	0.032	Merle
F	1890	0.039	Oma
F	1890	0.031	Frankie
F	1890	0.041	Antoinette
F	1890	0.034	Ivy
F	1890	0.029	Louella
F	1890	0.040	Ophelia
F	1890	0.029	Zula
F	1890	0.040	Elvira
F	1890	0.050	Wilma
F	1890	0.035	Annette
F	1890	0.045	Ila
F	1890	0.035	June
F	1890	0.030	Leta
F	1890	0.025	Lina
F	1890	0.033	Blanch
F	1890	0.027	Malinda
F	1890	0.023	Bell
F	1890	0.029	Evie
F	1890	0.028	Chloe
F	1890	0.042	Nola
F	1890	0.028	Zora
F	1890	0.051	Faye
F	1890	0.033	Rosetta
F	1890	0.022	Una
F	1890	0.043	Cecil
F	1890	0.037	Lee
F	1890	0.033	Leota
F	1890	0.027	Mabelle
F	1890	0.048	Muriel
F	1890	0.032	Alpha
F	1890	0.027	Dolly
F	1890	0.036	Helene
F	1890	0.032	Pansy
F	1890	0.030	Polly
